1호선,서울역,1,2,4,8
1호선,서울역,1,2,1,12
1호선,서울역,1,2,2,6
1호선,서울역,1,2,3,7
1호선,서울역,1,3,4,15.1
1호선,서울역,1,3,3,3
1호선,서울역,1,3,2,3.5
1호선,서울역,1,3,1,7.5
1호선,서울역,1,4,3,4
1호선,서울역,1,4,4,7.5
1호선,서울역,1,4,2,4
1호선,서울역,1,4,1,8
1호선,서울역,1,5,1,9.5
1호선,서울역,1,5,2,6
1호선,서울역,1,5,3,16
1호선,서울역,1,5,4,21
1호선,서울역,1,6,4,7.5
1호선,서울역,1,6,3,4
1호선,서울역,1,6,2,5
1호선,서울역,1,6,1,12
1호선,서울역,1,7,4,7
1호선,서울역,1,7,3,1.5
1호선,서울역,1,7,1,8
1호선,서울역,1,7,2,4
1호선,서울역,1,8,4,10
1호선,서울역,1,8,3,3.5
1호선,서울역,1,8,2,4
1호선,서울역,1,8,1,8
1호선,서울역,1,9,1,10
1호선,서울역,1,9,2,3
1호선,서울역,1,9,4,4.5
1호선,서울역,1,9,3,4.5
1호선,서울역,1,10,1,8
1호선,서울역,1,10,3,7
1호선,서울역,1,10,2,11
1호선,서울역,1,10,4,6.5
1호선,서울역,2,1,4,4.5
1호선,서울역,2,1,1,8
1호선,서울역,2,1,2,6.5
1호선,서울역,2,1,3,5
1호선,서울역,2,2,3,9
1호선,서울역,2,2,2,7.5
1호선,서울역,2,2,1,7
1호선,서울역,2,2,4,10.5
1호선,서울역,2,3,3,15
1호선,서울역,2,3,2,14.5
1호선,서울역,2,3,1,11
1호선,서울역,2,3,4,10
1호선,서울역,2,4,1,14.5
1호선,서울역,2,4,2,20
1호선,서울역,2,4,3,21
1호선,서울역,2,4,4,15.5
1호선,서울역,2,5,1,15
1호선,서울역,2,5,2,21
1호선,서울역,2,5,3,21
1호선,서울역,2,5,4,16.5
1호선,서울역,2,6,1,15
1호선,서울역,2,6,2,20
1호선,서울역,2,6,4,16
1호선,서울역,2,6,3,21
1호선,서울역,2,7,3,20.5
1호선,서울역,2,7,2,20.5
1호선,서울역,2,7,1,10
1호선,서울역,2,7,4,17
1호선,서울역,2,8,3,15
1호선,서울역,2,8,2,20
1호선,서울역,2,8,1,15
1호선,서울역,2,8,4,10
1호선,서울역,2,9,1,10
1호선,서울역,2,9,2,21
1호선,서울역,2,9,3,14
1호선,서울역,2,9,4,11
1호선,서울역,2,10,1,10.5
1호선,서울역,2,10,3,15
1호선,서울역,2,10,2,14
1호선,서울역,2,10,4,12
1호선,시청,1,1,4,6
1호선,시청,1,1,3,5
1호선,시청,1,1,1,10
1호선,시청,1,1,2,8
1호선,시청,1,2,1,6
1호선,시청,1,2,2,15
1호선,시청,1,2,3,12
1호선,시청,1,2,4,11
1호선,시청,1,3,4,9
1호선,시청,1,3,3,9
1호선,시청,1,3,2,10
1호선,시청,1,3,1,11
1호선,시청,1,4,2,10
1호선,시청,1,4,3,10
1호선,시청,1,4,4,10
1호선,시청,1,4,1,10
1호선,시청,1,5,1,11
1호선,시청,1,5,2,11
1호선,시청,1,5,3,11
1호선,시청,1,5,4,11
1호선,시청,1,6,1,11
1호선,시청,1,6,2,10
1호선,시청,1,6,3,10
1호선,시청,1,6,4,10
1호선,시청,1,7,1,10
1호선,시청,1,7,2,10
1호선,시청,1,7,3,9
1호선,시청,1,7,4,10
1호선,시청,1,8,1,10
1호선,시청,1,8,2,10
1호선,시청,1,8,4,10
